"index","brewery_name","latitude","longitude","rating"
157,"Four Fathers Brewing ","41.4620151","-87.0145541","4.7"
158,"Four Fathers Brewing ","41.4620151","-87.0145541","4.7"
159,"Four Fathers Brewing ","41.4620151","-87.0145541","4.7"
160,"Four Fathers Brewing ","41.4620151","-87.0145541","4.7"
161,"Indiana City Brewing","39.766067","-86.141221","4.6"
162,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
163,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
164,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
165,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
166,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
167,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
168,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
169,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
170,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
171,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
172,"Burn 'Em Brewing","41.738628","-86.828022","4.7"
173,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
174,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
175,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
176,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
177,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
178,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
179,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
180,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
181,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
182,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
183,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
184,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
186,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
187,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
188,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
189,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
190,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
191,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
193,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
194,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
195,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
196,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
197,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
198,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
199,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
200,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
201,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
202,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
203,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
204,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
205,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
206,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
207,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
208,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
209,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
210,"Sun King Brewing Company","39.7690405","-86.1446018","4.6"
211,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
212,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
213,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
214,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
215,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
216,"Evil Czech Brewery","41.693945","-86.1822832","4.5"
217,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
218,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
219,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
220,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
221,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
222,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
223,"450 North Brewing Company","39.2678493","-85.8320882","4.4"
224,"Taxman Brewing Company","39.5209551","-86.1670716","4.5"
225,"Cedar Creek Brewery","32.3230568","-96.2068735","4.5"
227,"Cedar Creek Brewery","32.3230568","-96.2068735","4.5"
228,"Cedar Creek Brewery","32.3230568","-96.2068735","4.5"
229,"Cedar Creek Brewery","32.3230568","-96.2068735","4.5"
230,"Cedar Creek Brewery","32.3230568","-96.2068735","4.5"
231,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
232,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
233,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
234,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
235,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
236,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
237,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
238,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
239,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
240,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
241,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
242,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
243,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
244,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
245,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
246,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
247,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
248,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
249,"SanTan Brewing Company","33.3032883","-111.8422192","4.5"
250,"Boulevard Brewing Company","39.082097","-94.596736","4.8"
257,"The Dudes' Brewing Company","33.841623","-118.311439","4.6"
258,"The Dudes' Brewing Company","33.841623","-118.311439","4.6"
259,"The Dudes' Brewing Company","33.841623","-118.311439","4.6"
260,"The Dudes' Brewing Company","33.841623","-118.311439","4.6"
261,"The Dudes' Brewing Company","33.841623","-118.311439","4.6"
262,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
263,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
264,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
265,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
266,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
267,"Ballast Point Brewing Company","41.8861567","-87.6488099","4.4"
268,"Anchor Brewing Company","37.7634098","-122.4010392","4.5"
269,"Anchor Brewing Company","37.7634098","-122.4010392","4.5"
270,"Anchor Brewing Company","37.7634098","-122.4010392","4.5"
271,"Anchor Brewing Company","37.7634098","-122.4010392","4.5"
272,"Anchor Brewing Company","37.7634098","-122.4010392","4.5"
273,"Figueroa Mountain Brewing Company","34.610657","-120.202302","4.6"
274,"Figueroa Mountain Brewing Company","34.610657","-120.202302","4.6"
275,"Figueroa Mountain Brewing Company","34.610657","-120.202302","4.6"
276,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
277,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
278,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
279,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
280,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
281,"Avery Brewing Company","40.0625629","-105.2047427","4.7"
282,"Twisted X Brewing Company","30.1650939","-98.0847367","4.5"
283,"Twisted X Brewing Company","30.1650939","-98.0847367","4.5"
284,"Twisted X Brewing Company","30.1650939","-98.0847367","4.5"
286,"Big Muddy Brewing","37.7843332","-89.3315914","4.9"
287,"Big Muddy Brewing","37.7843332","-89.3315914","4.9"
288,"Lost Nation Brewing","44.5700566","-72.6033129","4.7"
289,"Lost Nation Brewing","44.5700566","-72.6033129","4.7"
290,"Lost Nation Brewing","44.5700566","-72.6033129","4.7"
