index,brewery_name,city,state,beer_name,style,ounces,latitude,longitude,rating,abv_percent
584,Broad Brook Brewing LLC,East Windsor, CT,Broad Brook Ale,American Amber / Red Ale,16.0,41.9593151,-72.6634706,4.5,6.1
585,The Lion Brewery,Wilkes-Barre, PA,Lionshead,American Pilsner,12.0,41.2549502,-75.8576506,4.0,4.5
586,Madtree Brewing Company,Cincinnati, OH,Galaxy High,American Double / Imperial IPA,12.0,39.1564363,-84.4244063,4.6,9.9
587,Madtree Brewing Company,Cincinnati, OH,Sol Drifter,American Blonde Ale,12.0,39.1564363,-84.4244063,4.6,4.3
588,Madtree Brewing Company,Cincinnati, OH,Thunder Snow,Winter Warmer,12.0,39.1564363,-84.4244063,4.6,8.5
589,Madtree Brewing Company,Cincinnati, OH,The Great Pumpcan,Fruit / Vegetable Beer,16.0,39.1564363,-84.4244063,4.6,7.9
590,Madtree Brewing Company,Cincinnati, OH,LIFT,Kölsch,12.0,39.1564363,-84.4244063,4.6,4.7
591,Madtree Brewing Company,Cincinnati, OH,SPRYE,American Pale Ale (APA),12.0,39.1564363,-84.4244063,4.6,5.0
592,Madtree Brewing Company,Cincinnati, OH,Psychopathy,American IPA,12.0,39.1564363,-84.4244063,4.6,6.9
593,Madtree Brewing Company,Cincinnati, OH,Gnarly Brown,American Brown Ale,12.0,39.1564363,-84.4244063,4.6,7.000000000000001
594,Madtree Brewing Company,Cincinnati, OH,Happy Amber,American Amber / Red Ale,12.0,39.1564363,-84.4244063,4.6,6.0
595,Jackie O's Pub & Brewery,Athens, OH,Razz Wheat,Fruit / Vegetable Beer,12.0,39.3278661,-82.1022496,4.6,5.5
596,Jackie O's Pub & Brewery,Athens, OH,Hop Ryot,American IPA,12.0,39.3278661,-82.1022496,4.6,6.5
597,Jackie O's Pub & Brewery,Athens, OH,Mystic Mama IPA,American IPA,12.0,39.3278661,-82.1022496,4.6,7.000000000000001
598,Jackie O's Pub & Brewery,Athens, OH,Firefly Amber Ale,American Amber / Red Ale,12.0,39.3278661,-82.1022496,4.6,5.0
599,Jackie O's Pub & Brewery,Athens, OH,Chomolungma Honey Nut Brown Ale,English Brown Ale,12.0,39.3278661,-82.1022496,4.6,6.7
600,Rhinegeist Brewery,Cincinnati, OH,Hustle,American Amber / Red Ale,12.0,39.1172664,-84.5201012,4.6,5.7
601,Rhinegeist Brewery,Cincinnati, OH,Pure Fury,American Pale Ale (APA),12.0,39.1172664,-84.5201012,4.6,5.5
602,Rhinegeist Brewery,Cincinnati, OH,Dad,American Amber / Red Ale,12.0,39.1172664,-84.5201012,4.6,6.0
603,Rhinegeist Brewery,Cincinnati, OH,Panther,American Porter,12.0,39.1172664,-84.5201012,4.6,5.800000000000001
604,Rhinegeist Brewery,Cincinnati, OH,Franz,Märzen / Oktoberfest,12.0,39.1172664,-84.5201012,4.6,5.2
605,Rhinegeist Brewery,Cincinnati, OH,Zen,American Pale Ale (APA),12.0,39.1172664,-84.5201012,4.6,4.3
606,Rhinegeist Brewery,Cincinnati, OH,Truth,American IPA,12.0,39.1172664,-84.5201012,4.6,7.200000000000001
607,Rhinegeist Brewery,Cincinnati, OH,Cougar,American Blonde Ale,12.0,39.1172664,-84.5201012,4.6,4.8
608,Warped Wing Brewing Company,Dayton, OH,Self Starter,American IPA,16.0,39.7595793,-84.1861136,4.7,5.2
609,Warped Wing Brewing Company,Dayton, OH,Ermal's,Cream Ale,16.0,39.7595793,-84.1861136,4.7,5.4
610,Warped Wing Brewing Company,Dayton, OH,10 Ton,Oatmeal Stout,16.0,39.7595793,-84.1861136,4.7,7.000000000000001
611,Warped Wing Brewing Company,Dayton, OH,Flyin' Rye,American IPA,16.0,39.7595793,-84.1861136,4.7,7.000000000000001
612,Blackrocks Brewery,Marquette, MA,Flying Sailor,Rye Beer,12.0,46.546967,-87.394566,4.8,7.3
613,Catawba Valley Brewing Company,Morganton, NC,Peanut Butter Jelly Time,American Brown Ale,12.0,35.744672,-81.68567399999999,4.5,5.800000000000001
614,Catawba Valley Brewing Company,Morganton, NC,King Coconut,American Porter,12.0,35.744672,-81.68567399999999,4.5,5.4
615,Tröegs Brewing Company,Hershey, PA,Troegenator,Doppelbock,16.0,40.2971086,-76.6431142,4.6,8.2
616,Tröegs Brewing Company,Hershey, PA,Nugget Nectar,American Amber / Red Ale,16.0,40.2971086,-76.6431142,4.6,7.5
617,Tröegs Brewing Company,Hershey, PA,Sunshine Pils,American Pilsner,12.0,40.2971086,-76.6431142,4.6,4.5
618,Tröegs Brewing Company,Hershey, PA,Troegenator Doublebock,Doppelbock,16.0,40.2971086,-76.6431142,4.6,8.2
619,Tröegs Brewing Company,Hershey, PA,Perpetual IPA,American IPA,12.0,40.2971086,-76.6431142,4.6,7.5
620,Mission Brewery,San Diego, CA,Cortez Gold,Belgian Pale Ale,32.0,32.707148,-117.151592,4.6,5.0
621,Mission Brewery,San Diego, CA,Mission IPA,American IPA,32.0,32.707148,-117.151592,4.6,6.800000000000001
622,Mission Brewery,San Diego, CA,El Conquistador Extra Pale Ale,American Pale Ale (APA),32.0,32.707148,-117.151592,4.6,4.8
623,Mission Brewery,San Diego, CA,Shipwrecked Double IPA,American Double / Imperial IPA,32.0,32.707148,-117.151592,4.6,9.2
624,Christian Moerlein Brewing Company,Cincinnati, OH,Bay of Bengal Double IPA (2014),American Double / Imperial IPA,12.0,39.1139772,-84.5150385,4.5,8.9
625,West Sixth Brewing,Lexington, KY,Christmas Ale,Herbed / Spiced Beer,12.0,38.0594109,-84.491927,4.7,9.0
626,West Sixth Brewing,Lexington, KY,Pay It Forward Cocoa Porter,American Porter,12.0,38.0594109,-84.491927,4.7,7.000000000000001
627,West Sixth Brewing,Lexington, KY,West Sixth Amber Ale,American Amber / Red Ale,12.0,38.0594109,-84.491927,4.7,5.5
629,Coastal Extreme Brewing Company,Newport, RI,Rhode Island Blueberry,Kölsch,12.0,41.514309,-71.31570599999999,4.5,4.6
630,Coastal Extreme Brewing Company,Newport, RI,Newport Storm IPA,American IPA,12.0,41.514309,-71.31570599999999,4.5,6.5
631,Coastal Extreme Brewing Company,Newport, RI,Hurricane Amber Ale (2004),American Amber / Red Ale,12.0,41.514309,-71.31570599999999,4.5,5.2
632,Coastal Extreme Brewing Company,Newport, RI,Hurricane Amber Ale,American Amber / Red Ale,12.0,41.514309,-71.31570599999999,4.5,5.2
633,King Street Brewing Company,Anchorage, AK,Amber Ale,American Amber / Red Ale,12.0,61.13916099999999,-149.8794716,4.6,5.1
634,King Street Brewing Company,Anchorage, AK,King Street Pilsner,Czech Pilsener,12.0,61.13916099999999,-149.8794716,4.6,5.5
635,King Street Brewing Company,Anchorage, AK,King Street IPA,American IPA,12.0,61.13916099999999,-149.8794716,4.6,6.0
636,King Street Brewing Company,Anchorage, AK,King Street Hefeweizen,Hefeweizen,12.0,61.13916099999999,-149.8794716,4.6,5.7
637,King Street Brewing Company,Anchorage, AK,King Street Blonde Ale,American Blonde Ale,12.0,61.13916099999999,-149.8794716,4.6,4.9
638,Beer Works Brewery,Lowell, MA,Watermelon Ale,Fruit / Vegetable Beer,12.0,40.5360086,-74.5146979,4.6,5.0
639,Beer Works Brewery,Lowell, MA,Fenway American Pale Ale,American Pale Ale (APA),12.0,40.5360086,-74.5146979,4.6,5.800000000000001
640,Beer Works Brewery,Lowell, MA,Back Bay IPA,American IPA,12.0,40.5360086,-74.5146979,4.6,6.800000000000001
641,Beer Works Brewery,Lowell, MA,Bunker Hill Blueberry Ale ,Other,12.0,40.5360086,-74.5146979,4.6,4.8
642,Lone Tree Brewing Company,Lone Tree, CO,Peach Pale Ale,American Pale Ale (APA),12.0,39.5625215,-104.8929364,4.6,5.7
643,Four String Brewing Company,Columbus, OH,Four String Vanilla Porter,American Porter,12.0,39.9683831,-83.0781897,4.7,6.0
644,Four String Brewing Company,Columbus, OH,Suncaster Summer Wheat,American Pale Wheat Ale,12.0,39.9683831,-83.0781897,4.7,5.0
645,Four String Brewing Company,Columbus, OH,Brass Knuckle Pale Ale,American Pale Ale (APA),12.0,39.9683831,-83.0781897,4.7,5.7
646,Four String Brewing Company,Columbus, OH,Big Star White IPA,American White IPA,12.0,39.9683831,-83.0781897,4.7,7.000000000000001
648,Bonfire Brewing Company,Eagle, CO,Firestarter India Pale Ale,American IPA,12.0,39.6553216,-106.8286996,4.8,6.6000000000000005
649,Bonfire Brewing Company,Eagle, CO,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16.0,39.6553216,-106.8286996,4.8,7.5
650,Bonfire Brewing Company,Eagle, CO,Wood Splitter Pilsner,Czech Pilsener,16.0,39.6553216,-106.8286996,4.8,4.8
651,Bonfire Brewing Company,Eagle, CO,Gyptoberfest,Märzen / Oktoberfest,12.0,39.6553216,-106.8286996,4.8,5.6000000000000005
652,Bonfire Brewing Company,Eagle, CO,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16.0,39.6553216,-106.8286996,4.8,7.000000000000001
653,Bonfire Brewing Company,Eagle, CO,Slow & Steady Golden Ale,American Blonde Ale,12.0,39.6553216,-106.8286996,4.8,4.7
654,Bonfire Brewing Company,Eagle, CO,Pink-I Raspberry IPA,American IPA,16.0,39.6553216,-106.8286996,4.8,6.800000000000001
655,Bonfire Brewing Company,Eagle, CO,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12.0,39.6553216,-106.8286996,4.8,4.7
656,Bonfire Brewing Company,Eagle, CO,Live Local Golden Ale,American Blonde Ale,12.0,39.6553216,-106.8286996,4.8,4.7
657,Bonfire Brewing Company,Eagle, CO,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12.0,39.6553216,-106.8286996,4.8,4.8
658,Bonfire Brewing Company,Eagle, CO,Dirtbag Dunkel,Munich Dunkel Lager,16.0,39.6553216,-106.8286996,4.8,4.9
659,Bonfire Brewing Company,Eagle, CO,Kindler Pale Ale,American Pale Ale (APA),12.0,39.6553216,-106.8286996,4.8,5.3
660,Bonfire Brewing Company,Eagle, CO,Mistress Winter Wheat,Winter Warmer,12.0,39.6553216,-106.8286996,4.8,6.4
661,Bonfire Brewing Company,Eagle, CO,Tent Pole Vanilla Porter,American Porter,16.0,39.6553216,-106.8286996,4.8,6.1
662,Bonfire Brewing Company,Eagle, CO,Awry Rye Pale Ale,American Pale Ale (APA),12.0,39.6553216,-106.8286996,4.8,5.800000000000001
663,Bonfire Brewing Company,Eagle, CO,Demshitz Brown Ale,American Brown Ale,12.0,39.6553216,-106.8286996,4.8,5.800000000000001
664,Bonfire Brewing Company,Eagle, CO,Wood Splitter Pilsner (2012),Czech Pilsener,12.0,39.6553216,-106.8286996,4.8,4.8
665,Bonfire Brewing Company,Eagle, CO,Brush Creek Blonde,American Blonde Ale,16.0,39.6553216,-106.8286996,4.8,4.8
666,Bonfire Brewing Company,Eagle, CO,Firestarter India Pale Ale,American IPA,16.0,39.6553216,-106.8286996,4.8,6.6000000000000005
667,Thomas Hooker Brewing Company,Bloomfield, CT,Watermelon Ale,Fruit / Vegetable Beer,12.0,41.80918399999999,-72.710689,4.6,5.1
668,"Woodstock Inn, Station & Brewery",North Woodstock, NH,4000 Footer IPA,American IPA,12.0,44.0324305,-71.6869123,4.4,6.5
669,"Woodstock Inn, Station & Brewery",North Woodstock, NH,Summer Brew,American Pilsner,12.0,44.0324305,-71.6869123,4.4,2.8000000000000003
670,Renegade Brewing Company,Denver, CO,Consilium,American Pale Ale (APA),12.0,39.7306209,-104.9992768,4.5,5.0
671,Renegade Brewing Company,Denver, CO,Hammer & Sickle,Russian Imperial Stout,12.0,39.7306209,-104.9992768,4.5,9.0
672,Renegade Brewing Company,Denver, CO,Redacted Rye IPA,American IPA,16.0,39.7306209,-104.9992768,4.5,7.000000000000001
673,Renegade Brewing Company,Denver, CO,Elevation Triple India Pale Ale,American Double / Imperial IPA,12.0,39.7306209,-104.9992768,4.5,9.9
674,Renegade Brewing Company,Denver, CO,5:00 O'Clock Afternoon Ale,American Blonde Ale,16.0,39.7306209,-104.9992768,4.5,5.0
675,Renegade Brewing Company,Denver, CO,Ryeteous Rye IPA (2012),American IPA,16.0,39.7306209,-104.9992768,4.5,7.000000000000001
677,Black Market Brewing Company,Temecula, CA,Deception,American Blonde Ale,12.0,33.5182097,-117.1697537,4.5,4.5
678,Black Market Brewing Company,Temecula, CA,Blackmarket Rye IPA,American IPA,12.0,33.5182097,-117.1697537,4.5,7.5
679,Black Market Brewing Company,Temecula, CA,Black Market Hefeweizen,Hefeweizen,12.0,33.5182097,-117.1697537,4.5,5.0
680,Black Market Brewing Company,Temecula, CA,Aftermath Pale Ale,American Pale Ale (APA),12.0,33.5182097,-117.1697537,4.5,5.800000000000001
681,Vault Brewing Company,Yardley, PA,Nitro Can Coffee Stout,American Stout,12.0,40.24234510000001,-74.8385061,4.6,5.2
682,Jailbreak Brewing Company,Laurel, MD,Welcome to Scoville,American IPA,12.0,39.1240121,-76.82327219999999,4.6,6.9
683,Smartmouth Brewing Company,Norfolk, VA,Rule G IPA,American IPA,12.0,36.86645900000001,-76.309555,4.7,7.000000000000001
684,Smartmouth Brewing Company,Norfolk, VA,Murphy's Law,American Amber / Red Ale,12.0,36.86645900000001,-76.309555,4.7,5.800000000000001
685,Smartmouth Brewing Company,Norfolk, VA,Alter Ego ,Saison / Farmhouse Ale,12.0,36.86645900000001,-76.309555,4.7,6.2
686,Base Camp Brewing Co.,Portland, OR,Hop in the ‘Pool Helles,American Pilsner,12.0,45.519906,-122.655955,4.5,4.9
687,Base Camp Brewing Co.,Portland, OR,Ultra Gnar Gnar IPA,American IPA,12.0,45.519906,-122.655955,4.5,6.7
688,Base Camp Brewing Co.,Portland, OR,In-Tents India Pale Lager,American Pale Lager,12.0,45.519906,-122.655955,4.5,6.800000000000001
689,Base Camp Brewing Co.,Portland, OR,Lost Meridian Wit,Witbier,12.0,45.519906,-122.655955,4.5,5.0
690,Base Camp Brewing Co.,Portland, OR,Celestial Meridian Cascadian Dark Lager,Euro Dark Lager,12.0,45.519906,-122.655955,4.5,5.1
691,Alameda Brewing,Portland, OR,P-Town Pilsner,American Pilsner,12.0,37.7683926,-122.2387777,4.7,4.0
692,Alameda Brewing,Portland, OR,Klickitat Pale Ale,American Pale Ale (APA),12.0,37.7683926,-122.2387777,4.7,5.3
693,Alameda Brewing,Portland, OR,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,37.7683926,-122.2387777,4.7,8.2
694,Southern Star Brewing Company,Conroe, TX,Pine Belt Pale Ale,American Pale Ale (APA),12.0,30.3584246,-95.47754090000001,4.8,6.5
695,Southern Star Brewing Company,Conroe, TX,Walloon,Saison / Farmhouse Ale,12.0,30.3584246,-95.47754090000001,4.8,5.5
696,Southern Star Brewing Company,Conroe, TX,Le Mort Vivant,Bière de Garde,12.0,30.3584246,-95.47754090000001,4.8,6.9
697,Southern Star Brewing Company,Conroe, TX,Red Cockaded Ale,American Double / Imperial IPA,12.0,30.3584246,-95.47754090000001,4.8,8.5
698,Southern Star Brewing Company,Conroe, TX,Valkyrie Double IPA,American Double / Imperial IPA,12.0,30.3584246,-95.47754090000001,4.8,9.2
699,Southern Star Brewing Company,Conroe, TX,Red Cockaded Ale (2013),American Double / Imperial IPA,12.0,30.3584246,-95.47754090000001,4.8,8.5
700,Southern Star Brewing Company,Conroe, TX,Old Potentate,Old Ale,12.0,30.3584246,-95.47754090000001,4.8,7.200000000000001
701,Southern Star Brewing Company,Conroe, TX,Bombshell Blonde,American Blonde Ale,16.0,30.3584246,-95.47754090000001,4.8,5.0
702,Southern Star Brewing Company,Conroe, TX,PRO-AM (2012) (2012),American Double / Imperial IPA,12.0,30.3584246,-95.47754090000001,4.8,9.9
703,Southern Star Brewing Company,Conroe, TX,Walloon (2014),Saison / Farmhouse Ale,12.0,30.3584246,-95.47754090000001,4.8,5.5
704,Southern Star Brewing Company,Conroe, TX,Le Mort Vivant (2011),Bière de Garde,12.0,30.3584246,-95.47754090000001,4.8,6.9
705,Southern Star Brewing Company,Conroe, TX,Buried Hatchet Stout,Foreign / Export Stout,12.0,30.3584246,-95.47754090000001,4.8,8.3
706,Southern Star Brewing Company,Conroe, TX,Pine Belt Pale Ale,American Pale Ale (APA),16.0,30.3584246,-95.47754090000001,4.8,6.5
707,Southern Star Brewing Company,Conroe, TX,Bombshell Blonde,American Blonde Ale,12.0,30.3584246,-95.47754090000001,4.8,5.0
708,Steamworks Brewing Company,Durango, CO,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0,37.2723248,-107.8799998,4.5,6.5
709,Steamworks Brewing Company,Durango, CO,Colorado Kölsch,Kölsch,12.0,37.2723248,-107.8799998,4.5,4.9
710,Steamworks Brewing Company,Durango, CO,Steam Engine Lager,American Amber / Red Lager,12.0,37.2723248,-107.8799998,4.5,5.7
711,Steamworks Brewing Company,Durango, CO,Third Eye Pale Ale,American IPA,12.0,37.2723248,-107.8799998,4.5,6.5
712,Horny Goat Brew Pub,Milwaukee, WI,Watermelon Wheat,American Pale Wheat Ale,12.0,43.0077498,-87.91160630000002,3.0,5.6000000000000005
713,Horny Goat Brew Pub,Milwaukee, WI,Laka Laka Pineapple,Hefeweizen,12.0,43.0077498,-87.91160630000002,3.0,5.1
714,Horny Goat Brew Pub,Milwaukee, WI,Oktoberfest,Märzen / Oktoberfest,16.0,43.0077498,-87.91160630000002,3.0,6.0
715,Cheboygan Brewing Company,Cheboygan, MI,IPA #11,American IPA,16.0,45.6433449,-84.4784153,4.5,5.7
716,Cheboygan Brewing Company,Cheboygan, MI,Blood Orange Honey,Fruit / Vegetable Beer,16.0,45.6433449,-84.4784153,4.5,5.7
717,Cheboygan Brewing Company,Cheboygan, MI,Lighthouse Amber,Altbier,16.0,45.6433449,-84.4784153,4.5,5.2
718,Center of the Universe Brewing C...,Ashland, VA,Main St. Virginia Ale,Altbier,12.0,37.7086899,-77.447137,4.5,5.0
719,Center of the Universe Brewing C...,Ashland, VA,Chin Music Amber Lager,American Amber / Red Lager,12.0,37.7086899,-77.447137,4.5,4.5
720,Center of the Universe Brewing C...,Ashland, VA,Main St. Virginia Ale,Altbier,12.0,37.7086899,-77.447137,4.5,5.0
721,Center of the Universe Brewing C...,Ashland, VA,Ray Ray’s Pale Ale,American Pale Ale (APA),12.0,37.7086899,-77.447137,4.5,5.2
722,Ipswich Ale Brewery,Ipswich, MA,Summer Ale,American Blonde Ale,12.0,42.6810471,-70.8414358,4.4,4.9
723,Griffin Claw Brewing Company,Birmingham, MI,Mr. Blue Sky,American Pale Wheat Ale,16.0,42.543611,-83.19553599999999,4.5,4.5
724,Griffin Claw Brewing Company,Birmingham, MI,3 Scrooges,Winter Warmer,16.0,42.543611,-83.19553599999999,4.5,6.5
725,Griffin Claw Brewing Company,Birmingham, MI,Screamin’ Pumpkin,Pumpkin Ale,16.0,42.543611,-83.19553599999999,4.5,5.0
726,Griffin Claw Brewing Company,Birmingham, MI,Grand Trunk Bohemian Pils,Czech Pilsener,16.0,42.543611,-83.19553599999999,4.5,5.0
727,Griffin Claw Brewing Company,Birmingham, MI,El Rojo,American Amber / Red Ale,16.0,42.543611,-83.19553599999999,4.5,6.5
728,Griffin Claw Brewing Company,Birmingham, MI,Norm's Raggedy Ass IPA,American IPA,16.0,42.543611,-83.19553599999999,4.5,7.5
729,Griffin Claw Brewing Company,Birmingham, MI,Grind Line,American Pale Ale (APA),16.0,42.543611,-83.19553599999999,4.5,5.0
730,Griffin Claw Brewing Company,Birmingham, MI,Norm's Gateway IPA,American IPA,12.0,42.543611,-83.19553599999999,4.5,4.0
731,Griffin Claw Brewing Company,Birmingham, MI,Lemon Shandy Tripel,Tripel,16.0,42.543611,-83.19553599999999,4.5,9.0
732,Karbach Brewing Company,Houston, TX,Weisse Versa (2012),Hefeweizen,12.0,29.8062942,-95.4605405,4.6,5.2
733,Karbach Brewing Company,Houston, TX,Mother in Lager,Munich Dunkel Lager,12.0,29.8062942,-95.4605405,4.6,5.800000000000001
734,Karbach Brewing Company,Houston, TX,Weekend Warrior Pale Ale,American Pale Ale (APA),12.0,29.8062942,-95.4605405,4.6,5.5
735,Karbach Brewing Company,Houston, TX,Karbachtoberfest,Märzen / Oktoberfest,12.0,29.8062942,-95.4605405,4.6,5.5
736,Karbach Brewing Company,Houston, TX,Love Street Summer Seasonal (2014),Kölsch,12.0,29.8062942,-95.4605405,4.6,4.7
737,Karbach Brewing Company,Houston, TX,Barn Burner Saison,Saison / Farmhouse Ale,12.0,29.8062942,-95.4605405,4.6,6.6000000000000005
738,Karbach Brewing Company,Houston, TX,Rodeo Clown Double IPA,American Double / Imperial IPA,12.0,29.8062942,-95.4605405,4.6,9.5
739,Karbach Brewing Company,Houston, TX,Sympathy for the Lager,American Amber / Red Lager,12.0,29.8062942,-95.4605405,4.6,4.9
740,Karbach Brewing Company,Houston, TX,Weisse Versa,Hefeweizen,12.0,29.8062942,-95.4605405,4.6,5.2
741,Karbach Brewing Company,Houston, TX,Hopadillo India Pale Ale,American IPA,12.0,29.8062942,-95.4605405,4.6,6.6000000000000005
744,Deep Ellum Brewing Company,Dallas, TX,Neato Bandito,Euro Pale Lager,12.0,32.780747,-96.78151869999999,4.6,6.0
745,Deep Ellum Brewing Company,Dallas, TX,Oak Cliff Coffee Ale,American Brown Ale,12.0,32.780747,-96.78151869999999,4.6,7.5
746,Deep Ellum Brewing Company,Dallas, TX,Dream Crusher Double IPA,American Double / Imperial IPA,12.0,32.780747,-96.78151869999999,4.6,8.5
747,Deep Ellum Brewing Company,Dallas, TX,Deep Ellum Pale Ale,American Pale Ale (APA),12.0,32.780747,-96.78151869999999,4.6,6.0
748,Deep Ellum Brewing Company,Dallas, TX,Double Brown Stout,Baltic Porter,12.0,32.780747,-96.78151869999999,4.6,7.000000000000001
749,Deep Ellum Brewing Company,Dallas, TX,Farmhouse Wit,Saison / Farmhouse Ale,16.0,32.780747,-96.78151869999999,4.6,4.8
750,Deep Ellum Brewing Company,Dallas, TX,Rye Pils Session Lager,German Pilsener,12.0,32.780747,-96.78151869999999,4.6,4.6
751,Deep Ellum Brewing Company,Dallas, TX,Dallas Blonde,American Blonde Ale,12.0,32.780747,-96.78151869999999,4.6,5.2
752,Deep Ellum Brewing Company,Dallas, TX,Deep Ellum IPA,American IPA,12.0,32.780747,-96.78151869999999,4.6,7.000000000000001
753,Real Ale Brewing Company,Blanco, TX,18th Anniversary Gose,Gose,12.0,30.1132678,-98.4128183,4.7,4.3999999999999995
754,Real Ale Brewing Company,Blanco, TX,White (2015),Witbier,12.0,30.1132678,-98.4128183,4.7,4.6
755,Real Ale Brewing Company,Blanco, TX,BLAKKR,American Black Ale,12.0,30.1132678,-98.4128183,4.7,9.9
756,Real Ale Brewing Company,Blanco, TX,Firemans #4 Blonde Ale (2013),American Blonde Ale,12.0,30.1132678,-98.4128183,4.7,5.1
757,Real Ale Brewing Company,Blanco, TX,The Sword Iron Swan Ale,English Pale Ale,12.0,30.1132678,-98.4128183,4.7,5.8999999999999995
758,Real Ale Brewing Company,Blanco, TX,Hans' Pils (2015),German Pilsener,12.0,30.1132678,-98.4128183,4.7,5.3
759,Real Ale Brewing Company,Blanco, TX,Four Squared (2015),American Blonde Ale,12.0,30.1132678,-98.4128183,4.7,6.0
760,Real Ale Brewing Company,Blanco, TX,Firemans #4 Blonde Ale (2015),American Blonde Ale,12.0,30.1132678,-98.4128183,4.7,5.1
761,Straub Brewery,St Mary's, PA,Straub Beer (Current),American Adjunct Lager,12.0,41.4274205,-78.5534279,4.8,5.0
762,Straub Brewery,St Mary's, PA,American Lager,American Adjunct Lager,12.0,41.4274205,-78.5534279,4.8,4.1000000000000005
763,Straub Brewery,St Mary's, PA,American Amber,American Amber / Red Lager,12.0,41.4274205,-78.5534279,4.8,4.1000000000000005
764,Straub Brewery,St Mary's, PA,American Light,Light Lager,12.0,41.4274205,-78.5534279,4.8,3.2
765,Shebeen Brewing Company,Wolcott, CT,Black Hop IPA,American Black Ale,12.0,41.5747061,-73.0016801,4.6,6.800000000000001
766,Stevens Point Brewery,Stevens Point, WI,Point Special (Current),American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
767,Stevens Point Brewery,Stevens Point, WI,Point Special,American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
768,Stevens Point Brewery,Stevens Point, WI,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,44.5103897,-89.5736285,4.7,5.4
769,Stevens Point Brewery,Stevens Point, WI,Point Special,American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
770,Stevens Point Brewery,Stevens Point, WI,Onyx Black Ale,American Black Ale,12.0,44.5103897,-89.5736285,4.7,5.2
771,Stevens Point Brewery,Stevens Point, WI,Beyond The Pale IPA,American IPA,12.0,44.5103897,-89.5736285,4.7,6.3
772,Stevens Point Brewery,Stevens Point, WI,Point Special (2013),American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
773,Stevens Point Brewery,Stevens Point, WI,Point Special (2012),American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
774,Stevens Point Brewery,Stevens Point, WI,Point Special Lager,American Adjunct Lager,16.0,44.5103897,-89.5736285,4.7,4.7
775,Stevens Point Brewery,Stevens Point, WI,St. Benedict's Winter Ale,Winter Warmer,12.0,44.5103897,-89.5736285,4.7,6.2
776,Stevens Point Brewery,Stevens Point, WI,Point Oktoberfest,Märzen / Oktoberfest,16.0,44.5103897,-89.5736285,4.7,5.7
777,Stevens Point Brewery,Stevens Point, WI,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0,44.5103897,-89.5736285,4.7,5.2
778,Stevens Point Brewery,Stevens Point, WI,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,44.5103897,-89.5736285,4.7,5.0
779,Stevens Point Brewery,Stevens Point, WI,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,44.5103897,-89.5736285,4.7,5.0
780,Stevens Point Brewery,Stevens Point, WI,Drop Dead Blonde,American Blonde Ale,12.0,44.5103897,-89.5736285,4.7,3.5000000000000004
781,Stevens Point Brewery,Stevens Point, WI,Three Kings Ale,Kölsch,12.0,44.5103897,-89.5736285,4.7,4.9
782,Stevens Point Brewery,Stevens Point, WI,Point Oktoberfest,Märzen / Oktoberfest,12.0,44.5103897,-89.5736285,4.7,5.7
783,Stevens Point Brewery,Stevens Point, WI,2012 Black Ale,American Brown Ale,12.0,44.5103897,-89.5736285,4.7,5.4
784,Stevens Point Brewery,Stevens Point, WI,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,44.5103897,-89.5736285,4.7,5.0
785,Stevens Point Brewery,Stevens Point, WI,Point Cascade Pale Ale,American Pale Ale (APA),12.0,44.5103897,-89.5736285,4.7,5.4
786,Stevens Point Brewery,Stevens Point, WI,Point Amber Classic,American Amber / Red Lager,12.0,44.5103897,-89.5736285,4.7,4.7
787,Stevens Point Brewery,Stevens Point, WI,Point Special Lager,American Adjunct Lager,12.0,44.5103897,-89.5736285,4.7,4.7
789,Weston Brewing Company,Weston, MO,Rip Van Winkle (Current),Bock,12.0,39.4112221,-94.899886,4.7,8.0
791,Weston Brewing Company,Weston, MO,O’Malley’s IPA,American IPA,12.0,39.4112221,-94.899886,4.7,7.5
793,Weston Brewing Company,Weston, MO,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0,39.4112221,-94.899886,4.7,4.9
794,Weston Brewing Company,Weston, MO,Drop Kick Ale,American Amber / Red Ale,12.0,39.4112221,-94.899886,4.7,5.2
795,Southern Prohibition Brewing Com...,Hattiesburg, MS,2014 IPA Cicada Series,American IPA,16.0,31.3300149,-89.2897574,4.7,7.5
